"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000173770","1.0","0000036005","REL","How similar or different is the conception of God that Christians and Muslims speak of, pray to, and worship? Christianity and Islam share scriptural and intellectual resources and complicated histories full of both cooperation and conflict. Exploring these topics, students analyze and compare theological emphases, reflect on how much similarity and difference there has been between the two traditions of reflection, and examine possibilities for future interaction. Offered annually in the spring semester.","0","0","0","0","0","BTS-T;CTD","Chamseddine, Ali","{'fsnum': '32163', 'name': 'Chamseddine, Ali'}","200","24","","","","","Theology b/w Christianity and Islam","","247","{'day': 'Mo', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'TBA', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TBA', 'start': '08:00'}","False","False","","2","O","20262","Theology Between Christianity and Islam","Research","2026"
"0000172129","1.0","0000042952","RUSSN","In this course, students travel to Riga, Latvia. There they engage with the current and past issues of immigration, displacement and diaspora, and language politics in Latvia and the Baltic States more generally. The course centers community engagement: students divide into groups and collaborate with local community partners according to their interest in either community building, writing and media in exile, global LGBTQ+ support or environmental sustainability. Offered periodically during January term.","14","0","5","4","5","GHS;OEP","Dossi, Giulia","{'fsnum': '9002450', 'name': 'Dossi, Giulia'}","200","22","","","","","Civic Engagement in Riga, Latvia","This course includes an academic civic engagement (ACE) component.              ;This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","282","","False","False","","2","O","20262","Civic Engagement in Riga, Latvia: Hist, Cult & Politics","Research","2026"
"0000170184","1.0","0000038706","SDS","Data is the currency of the modern world. At the intersection between statistics and computer science, data science is about gleaning information and making decisions from data. Using data from a variety of contexts and disciplines, students learn to summarize and extract insight from data, create compelling data visualizations, wrangle data, practice literate programming, and explore ethical issues in data science. Offered annually during fall and spring semesters. No prior experience with programming is expected. This course cannot be taken after SDS 264.","0","0","0","0","0","AQR;QCR","Boehm, Laura F.","{'fsnum': '16855', 'name': 'Boehm, Laura F.'}","100","30","","5","5","5","Data Science 1","","164","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 160R', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 160R', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 160R', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 160R', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 160R', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000170341","1.0","0000001403","SDS","A first course in statistical methods, this course addresses study design and its implications as well as exploratory and inferential techniques for analyzing and modeling data. Topics include exploratory graphics, descriptive techniques, randomization tests, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, SDS 172, and ECON 260 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses.","0","0","0","0","0","AQR;MAR;QCR","Knutson, Alex A.","{'fsnum': '25760', 'name': 'Knutson, Alex A.'}","100","30","","5","5","5","Statistics 1","","172","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 182', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 182', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 182', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 182', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 182', 'start': '08:00'}","False","False","A","2","O","20262","","Research","2026"
"0000170342","1.0","0000001403","SDS","A first course in statistical methods, this course addresses study design and its implications as well as exploratory and inferential techniques for analyzing and modeling data. Topics include exploratory graphics, descriptive techniques, randomization tests, statistical designs, hypothesis testing, confidence intervals, and simple/multiple regression. Offered each semester. Enrollment limited for seniors. STAT 110, SDS 172, and ECON 260 all provide an introduction to statistics and students should not take more than one; they all can serve as a prerequisite for further courses.","0","0","0","0","0","AQR;MAR;QCR","Knutson, Victoria E.","{'fsnum': '9006555', 'name': 'Knutson, Victoria E.'}","100","30","","5","5","5","Statistics 1","","172","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 182', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 182', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 182', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 182', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 182', 'start': '22:40'}","False","False","B","2","O","20262","","Research","2026"
"0000172130","1.0","0000027946","SDS","The course investigates issues in health-related settings using a quantitative, research-oriented perspective. Course material focuses on global and public health issues, study design, methods for analyzing health data, and communication of research findings. Design topics include controlled trials, case-control, cohort and other observational studies. Methods include survival analysis and causal inference for observational studies. Communication emphasizes writing up findings and interpreting published research. Offered alternate years during January term. Prerequisite: completion of MATH 120 and SDS 272 or permission of the instructor.","0","0","0","0","0","","French, Benjamin C.","{'fsnum': '9003636', 'name': 'French, Benjamin C.'}","200","24","0","","","","Biostatistics","","284","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","completion of MATH 120 and SDS 272 or permission of the instructor.","","2","O","20262","Biostatistics: Design and Analysis","Research","2026"
"0000171976","1.0","0000001294","SOAN","How do anthropologists study other cultures? Peoples around the world create different realities through the ways they conceptualize experience (cultures) and how they organize themselves to do what they need to do (societies). Anthropologists describe and compare cultures and societies, focusing on different aspects such as family and kinship, inequality and power, religion and values, economy and technology, cultural and social change. This course is open to first-year students or students in certain accredited programs. Offered each semester.","0","0","0","0","0","HBS;MCG;MCS-G;SCS","Conger, Andrea C.","{'fsnum': '28107', 'name': 'Conger, Andrea C.'}","100","25","","","","","Intro to Cultural Anthropology","","128","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","Introduction to Cultural Anthropology","Research","2026"
"0000170377","1.0","0000041599","SOAN","The department periodically offers special topics courses at the introductory level. The specific title of the course is listed in the class and lab schedule when it is offered.","0","0","0","0","0","","Williamson, Thomas A.","{'fsnum': '14223', 'name': 'Williamson, Thomas A.'}","100","25","5","","","","Top: The Politics of Hope","This course is open to a limited number of first-year students.","199","{'day': 'Mo', 'end': '12:40', 'location': 'HH 433', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 433', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 433', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 433', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 433', 'start': '22:40'}","False","False","","2","O","20262","Introductory Topics in Sociology and Anthropology","Research","2026"
"0000171977","1.0","0000040110","SOAN","This course offers a sociological understanding of social issues in South Africa in the post-apartheid era, as shaped by historical conditions including enslavement, colonization, and apartheid. Students learn about issues of racism and poverty and how they intersect with other lines of inequality and are shaped by culture, policies, and institutions including government, economy, and education. The course draws heavily on guest lecturers and site visits. Offered alternate years during January term. Prerequisite: One course in sociology or anthropology, or a related social science course approved by the instructor.","16","0","9","2","5","OEP;SCS","Sheppard, Ryan R.","{'fsnum': '18160', 'name': 'Sheppard, Ryan R.'}","200","20","","","","","Social Issues in South Africa","This is a study abroad course.  You will find this course listed in Studio      ;Abroad under its course title.","243","","False","One course in sociology or anthropology, or a related social science course approved by the instructor.","","2","O","20262","","Research","2026"
"0000170252","1.0","0000001325","SPAN","Students continue learning Spanish in an intercultural context. The course continues to examine the Spanish-speaking world through exploration of topics, for example: cities and urban life; housing; and the historical roots of culinary traditions and food production. In-class speaking, listening, reading, and writing activities are complemented by attendance at two required culture tables. Offered each semester and January Term. Does not count toward Spanish major. Prerequisite: SPAN 111 or placement into SPAN 112.","0","0","0","0","0","","Haugsland, Jessica A.","{'fsnum': '13964', 'name': 'Haugsland, Jessica A.'}","100","22","15","","","","Intro Spanish Language/World II","Prerequisite: SPAN 111 or placement recommendation.","112","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Mo', 'end': '12:00', 'location': 'TBA', 'start': '23:00'};{'day': 'Tu', 'end': '12:00', 'location': 'TBA', 'start': '23:00'};{'day': 'We', 'end': '12:00', 'location': 'TBA', 'start': '23:00'};{'day': 'Th', 'end': '12:00', 'location': 'TBA', 'start': '23:00'};{'day': 'Fr', 'end': '12:00', 'location': 'TBA', 'start': '23:00'}","False","SPAN 111 or placement into SPAN 112.","A","2","O","20262","Introduction to Spanish Language and the Spanish-Speaking World II","Research","2026"
"0000170353","1.0","0000001326","SPAN","Through exploring the material and human diversity of the Spanish-speaking world and important connections among the United States, the Spanish-speaking countries of Latin America, and Spain, students develop increasingly complex skills for analyzing and communicating in Spanish. An examination of geography, environmental challenges and solutions, development, demographic changes, and ethnic diversity highlights the intersection of cultural, economic, and environmental realities. Required attendance at two approved cultural activities. This intermediate I-level Spanish course is offered each semester and during January term. Does not count toward Spanish major. Prerequisite: SPAN 112 or placement into SPAN 231.","0","0","0","0","0","","Mendoza-Mori, Américo","{'fsnum': '9005133', 'name': 'Mendoza-Mori, Américo'}","200","24","","","","","The U.S. and Spanish-Speaking World","Prerequisites: completion of Spanish placement test or preceding course.","231","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 310', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 310', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 310', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 310', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 310', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 310', 'start': '22:40'}","False","SPAN 112 or placement into SPAN 231.","","2","O","20262","Intercultural Connections in Global Wrld: U.S. & Spanish-Speaking Wrld","Research","2026"
"0000170287","1.0","0000001327","SPAN","Students explore the diverse cultural histories and identities of Mexican-Americans, Cuban-Americans, and Puerto Ricans (among other Latinx groups) by considering how ethnicity, race, language, gender, and social class manifest themselves in U.S. histories of citizenry, immigration, economy, and education through generations of Latinxs. Class activities foster analysis of historical and autobiographical texts to reflect on how power and privilege intersect and shape students' own experiences. Attendance at cultural events required. This intermediate II-level Spanish course is offered every semester and during January term. Does not count toward Spanish major. Prerequisite: SPAN 231 or placement into SPAN 232.","0","0","0","0","0","FOL-S;MCD;MCS-D;PAR;WLC","Strichartz, Ariel","{'fsnum': '14955', 'name': 'Strichartz, Ariel'}","200","24","","","","","Latinx Experiences in United States","Prerequisites: completion of Spanish placement test or preceding course.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 114', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 114', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 114', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 114', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 114', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 114', 'start': '22:40'}","False","SPAN 231 or placement into SPAN 232.","","2","O","20262","Latinx Experiences in the United States","Research","2026"
"0000171978","1.0","0000001334","SPAN","This topics course explores a Spanish peninsular cultural, literary, and/or linguistic theme from a base in Spain through analysis and discussion of texts, guest lectures, excursions to appropriate cultural sites, field research, and related experiential activities. Sample topics include: Christians, Jews, and Muslims in Spain; Food, Migration, and Identity; and Spain's Multilingual and Multicultural Landscape. Taught in Spanish. Offered alternate years during January term. Apply through Smith Center for Global Engagement. Prerequisite: SPAN 250 or SPAN 251.","21","0","5","8","8","GHS;OEP;ORC","O'Conner, Jonathan P.","{'fsnum': '22831', 'name': ""O'Conner, Jonathan P.""}","200","18","","","","","Food-Migration-Identity in Spain","Prerequisite: SPAN 250 or SPAN 251                                              ;This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","270","","False","SPAN 250 or SPAN 251.","","2","C","20262","Spain's Cultural and Linguistic Legacy","Research","2026"
"0000170235","1.0","0000001357","SWRK","Students explore service to human beings as a profession, both vocation and avocation. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study opportunities in areas such as health care, social services, ministry, youth work, and the arts. The class includes lectures, discussions, speakers, and field visits. Offered periodically during January term. Does not count toward social work major.","0","0","0","0","0","","Lamberty, Hillary A.","{'fsnum': '35117', 'name': 'Lamberty, Hillary A.'}","100","25","16","0","9","0","I Want to Help People","This course has class-year limits & is open only to first-years and sophomores. ;This course includes an academic civic engagement (ACE) component.","120","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","False","","2","O","20262","","Research","2026"
"0000170140","1.0","0000001376","THEAT","This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Counts toward musical theater concentration.","0","0","0","0","0","ACB;ALS-A;CRE;ORC;SPM","Hansen, Peter C.","{'fsnum': '31118', 'name': 'Hansen, Peter C.'}","100","18","10","5","10","5","Acting for Non-Majors","This course has class-year limits.","115","{'day': 'Mo', 'end': '10:00', 'location': 'TB Haugen', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TB Haugen', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'TB Haugen', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'TB Haugen', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TB Haugen', 'start': '08:00'}","False","False","","2","O","20262","Acting for the Non Major","Research","2026"
"0000170188","1.0","0000038975","THEAT","This course covers the basics of formulating costume designs for performance. Students learn to analyze texts and character, research styles, render drawings, and prepare finished costume designs. Students also learn costume design for performance as a synthesis of text and visuals while exploring introductory sewing and other techniques for realizing costumes in three dimensions.","0","0","0","0","0","CRE","Bernstein, Rebecca J.","{'fsnum': '33103', 'name': 'Bernstein, Rebecca J.'}","200","18","10","5","10","5","Dress the Part: Costume and Charact","This course has class-year limits.","243","{'day': 'Mo', 'end': '12:40', 'location': 'TB Haugen', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TB Haugen', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TB Haugen', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TB Haugen', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TB Haugen', 'start': '22:40'}","False","False","","2","O","20262","Dress the Part: Costume and Character Design","Research","2026"

