"clbid","credits","crsid","department","enrolled","firstyear","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000022256","0.0","0000000195","CHEM","0","","","","Mary Walczak","","S","100","24","Chem Reactions/Lab","126","{'day': 'Mo', 'end': '17:00', 'location': 'SC 374/363', 'start': '14:00'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022257","1.0","0000000194","CHEM","31","","","","Mary Walczak","","S","100","48","Chemical Reactions","126","{'day': 'Mo', 'end': '10:00', 'location': 'SC 378', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 378', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 378', 'start': '09:05'}","False","False","B","3","","","O","19973","Research","1997"
"0000022258","0.0","0000000195","CHEM","0","","","","Mary Walczak","","S","100","24","Chem Reactions/Lab","126","{'day': 'Tu', 'end': '11:00', 'location': 'SC 374/363', 'start': '08:00'}","False","False","B","3","","","C","19973","Lab","1997"
"0000022259","1.0","0000000194","CHEM","51","","","","Gary Miessler","","S","100","45","Chemical Reactions","126","{'day': 'Mo', 'end': '11:40', 'location': 'SC 378', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 378', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 378', 'start': '10:45'}","False","False","C","3","","","C","19973","Research","1997"
"0000022260","0.0","0000000195","CHEM","0","","","","Robert Hanson","","S","100","12","Chem Reactions/Lab","126","{'day': 'Tu', 'end': '14:45', 'location': 'SC 374/363', 'start': '11:45'}","False","False","C","3","","","C","19973","Lab","1997"
"0000022261","1.0","0000000194","CHEM","53","","","","Beth Abdella","","S","100","55","Chemical Reactions","126","{'day': 'Mo', 'end': '12:45', 'location': 'SC 378', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 378', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 378', 'start': '11:50'}","False","False","D","3","","","C","19973","Research","1997"
"0000022262","0.0","0000000195","CHEM","0","","","","Mary Walczak","","S","100","18","Chem Reactions/Lab","126","{'day': 'Tu', 'end': '18:00', 'location': 'SC 374/363', 'start': '15:00'}","False","False","D","3","","","C","19973","Lab","1997"
"0000022263","0.0","0000000195","CHEM","0","","","","Beth Abdella","","S","100","24","Chem Reactions/Lab","126","{'day': 'We', 'end': '17:00', 'location': 'SC 374/363', 'start': '14:00'}","False","False","E","3","","","C","19973","Lab","1997"
"0000022264","0.0","0000000195","CHEM","0","","","","Gary Miessler","","S","100","10","Chem Reactions/Lab","126","{'day': 'Th', 'end': '11:00', 'location': 'SC 374/363', 'start': '08:00'}","False","False","F","3","","","C","19973","Lab","1997"
"0000022265","0.0","0000000195","CHEM","0","","","","Mary Walczak","","S","100","12","Chem Reactions/Lab","126","{'day': 'Th', 'end': '14:45', 'location': 'SC 374/363', 'start': '11:45'}","False","False","G","3","","","C","19973","Lab","1997"
"0000022266","0.0","0000000195","CHEM","0","","","","Robert Hanson","","S","100","24","Chem Reactions/Lab","126","{'day': 'Fr', 'end': '17:00', 'location': 'SC 374/363', 'start': '14:00'}","False","False","H","3","","","O","19973","Lab","1997"
"0000022267","1.0","0000000197","CHEM","37","","","","Gary O. Spessard","","S","200","999","Organic Chemistry","248","{'day': 'Mo', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022268","1.0","0000000197","CHEM","61","","","","Wesley Pearson","","S","200","999","Organic Chemistry","248","{'day': 'Mo', 'end': '10:00', 'location': 'SC 282', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 282', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 282', 'start': '09:05'}","False","False","B","3","","","O","19973","Research","1997"
"0000022269","0.25","0000000200","CHEM","19","","","","Wesley Pearson","","S","200","24","Synthesis Lab","254","{'day': 'Mo', 'end': '17:00', 'location': 'SC 378/311', 'start': '14:00'}","True","False","A","3","","","O","19973","Lab","1997"
"0000022270","0.25","0000000200","CHEM","21","","","","Gary O. Spessard","","S","200","10","Synthesis Lab","254","{'day': 'Tu', 'end': '11:00', 'location': 'SC 378/311', 'start': '08:00'}","True","False","B","3","","","C","19973","Lab","1997"
"0000022271","0.25","0000000200","CHEM","21","","","","Wesley Pearson","","S","200","10","Synthesis Lab","254","{'day': 'Tu', 'end': '16:20', 'location': 'SC 378/311', 'start': '13:20'}","True","False","C","3","","","C","19973","Lab","1997"
"0000022272","0.25","0000000200","CHEM","22","","","","Wesley Pearson","","S","200","24","Synthesis Lab","254","{'day': 'We', 'end': '17:00', 'location': 'SC 378/311', 'start': '14:00'}","True","False","D","3","","","O","19973","Lab","1997"
"0000022273","0.25","0000000200","CHEM","19","","","","Robert Hanson","","S","200","24","Synthesis Lab","254","{'day': 'Th', 'end': '11:00', 'location': 'SC 378/311', 'start': '08:00'}","True","False","E","3","","","O","19973","Lab","1997"
"0000022274","1.0","0000000201","CHEM","28","","","","John Walters","","S","200","32","Analytical Chem","255","{'day': 'Tu', 'end': '11:00', 'location': 'SC 129', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 129', 'start': '09:35'}","False","False","","3","","","O","19973","Research","1997"
"0000022275","0.25","0000000202","CHEM","14","","","","John Walters","","S","200","16","Analytical Lab","256","{'day': 'Tu', 'end': '17:20', 'location': 'SC 321', 'start': '13:20'}","True","False","A","3","","","O","19973","Lab","1997"
"0000022276","0.25","0000000202","CHEM","14","","","","John Walters","","S","200","16","Analytical Lab","256","{'day': 'We', 'end': '17:00', 'location': 'SC 321', 'start': '12:55'}","True","False","B","3","","","O","19973","Lab","1997"
"0000022277","0.25","0000001554","CHEM","13","","","","George L. Hardgrove","","S","200","12","Physical Lab","257","{'day': 'Tu', 'end': '17:20', 'location': 'SC 329', 'start': '13:20'}","True","False","A","3","","","C","19973","Lab","1997"
"0000022278","0.25","0000001554","CHEM","4","","","","George L. Hardgrove","","S","200","16","Physical Lab","257","{'day': 'We', 'end': '17:00', 'location': 'SC 329', 'start': '12:55'}","True","False","B","3","","","O","19973","Lab","1997"
"0000022279","1.0","0000000204","CHEM","1","","","","Gail Carlson","","S","200","999","Academic Internship","294","","True","False","","3","","","O","19973","Research","1997"
"0000022280","1.0","0000000205","CHEM","1","","","","Mary Walczak","","S","200","999","IS/Renewable Energy","298","","False","False","","3","","","O","19973","Research","1997"
"0000022281","1.0","0000000205","CHEM","1","","","","Gary O. Spessard","","S","200","999","IS/Advan Organic Chem","298","","False","False","A","3","","","O","19973","Research","1997"
"0000022282","1.0","0000000207","CHEM","17","","","","Robert Weinstock-Collins","","S","300","999","Chemical Dynamics","371","{'day': 'Mo', 'end': '11:40', 'location': 'SC 374', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 374', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 374', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022283","1.0","0000000208","CHEM","9","","","","George L. Hardgrove","","S","300","999","Molecular Structure","372","","False","False","","3","","","O","19973","Research","1997"
"0000022284","0.25","0000000210","CHEM","3","","","","Gary O. Spessard","","S","300","999","Adv Synthesis Lab","374","{'day': 'Th', 'end': '16:20', 'location': 'SC 340', 'start': '13:20'}","True","False","","3","","","O","19973","Lab","1997"
"0000022285","0.25","0000000211","CHEM","2","","","","Gary Miessler","","S","300","999","Advanced Lab","375","","True","False","","3","","","O","19973","Lab","1997"
"0000022286","0.25","0000000212","CHEM","5","","","","George L. Hardgrove","","S","300","12","Spectro-Crystallo Lab","376","{'day': 'Mo', 'end': '17:00', 'location': 'SC 321', 'start': '14:00'}","True","False","","3","","","O","19973","Lab","1997"
"0000022287","1.0","0000000218","CHEM","14","","","","Gail Carlson","","S","300","999","Metabolic Biochem","385","{'day': 'Mo', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 374', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022288","1.0","0000000219","CHEM","11","","","","Gary Miessler","","S","300","999","Adv Inorganic Chem","386","{'day': 'Mo', 'end': '12:45', 'location': 'SC 374', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'SC 374', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'SC 374', 'start': '11:50'}","False","False","","3","","","O","19973","Research","1997"
"0000022289","1.0","0000000222","CHEM","1","","","","Gary Miessler","","S","300","999","Academic Internship","394","","True","False","","3","","","O","19973","Research","1997"
"0000022290","1.0","0000000223","CHEM","1","","","","Gary O. Spessard","","S","300","999","IR/Phytoalexins Synth","398","","False","False","","3","","","O","19973","Research","1997"
"0000022291","1.0","0000000223","CHEM","1","","","","Gary O. Spessard","","S","300","999","IR/Styrene Synthesis","398","","False","False","B","3","","","O","19973","Research","1997"
"0000022292","1.0","0000000230","CLASS","16","","","","Gwendolyn Compton-Engle","","S","200","30","Golden Age Greece-Tr","243","{'day': 'Tu', 'end': '14:45', 'location': 'M 30', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 30', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022293","1.0","0000000236","CLASS","1","","","","Steve T. Reece","","S","300","999","IR/Greek Athletics","398","","False","False","","3","","","O","19973","Research","1997"
"0000022294","1.0","0000000239","CHIN","11","","","","Richard Bodman","","S","100","999","Beginning Chinese II","112","{'day': 'Mo', 'end': '10:00', 'location': 'M 31', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 31', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 31', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022295","0.0","0000000240","CHIN","0","","","","Staff","","S","100","999","Begin Chinese II/Lab","112","{'day': 'Tu', 'end': '08:55', 'location': 'M 1', 'start': '08:00'};{'day': 'Th', 'end': '08:55', 'location': 'M 1', 'start': '08:00'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022296","1.0","0000000243","CHIN","8","","","","Pin Pin Wan","","S","200","999","Intermed Chinese II","232","{'day': 'Mo', 'end': '11:40', 'location': 'M 2', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 2', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 2', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022297","0.0","0000000244","CHIN","0","","","","Staff","","S","200","999","Interm Chinese II/Lab","232","{'day': 'Tu', 'end': '11:00', 'location': 'M 3', 'start': '10:05'};{'day': 'Th', 'end': '11:00', 'location': 'M 3', 'start': '10:05'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022298","1.0","0000001565","CHIN","10","","","","Pin Pin Wan","","S","200","999","Popular Trad Lit-Tr","236","{'day': 'Tu', 'end': '13:10', 'location': 'M 2', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 2', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022299","1.0","0000000247","CHIN","5","","","","Pin Pin Wan","","S","200","999","Chinese Drama & Film","256","{'day': 'Mo', 'end': '10:00', 'location': 'M 36', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 36', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 36', 'start': '09:05'}","False","False","","3","","","O","19973","Research","1997"
"0000022300","1.0","0000000249","CHIN","2","","","","Richard Bodman","","S","200","999","IS/Advanced Topics","298","","False","False","","3","","","O","19973","Research","1997"
"0000022301","1.0","0000000259","ECON","25","","","","Rebecca Judge","","S","100","30","Principles of Econ","121","{'day': 'Mo', 'end': '13:50', 'location': 'H 301', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'H 301', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'H 301', 'start': '12:55'}","False","False","A","3","","","C","19973","Research","1997"
"0000022302","1.0","0000000259","ECON","21","","","","Edward David Emery","","S","100","30","Principles of Econ","121","{'day': 'Mo', 'end': '12:45', 'location': 'H 301', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'H 301', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'H 301', 'start': '11:50'}","False","False","B","3","","","O","19973","Research","1997"
"0000022303","1.0","0000000259","ECON","34","","","","Anthony Becker","","S","100","30","Principles of Econ","121","{'day': 'Tu', 'end': '13:10', 'location': 'SC 278', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 278', 'start': '11:45'}","False","False","C","3","","","C","19973","Research","1997"
"0000022304","1.0","0000000259","ECON","19","","","","Mark Pernecky","","S","100","30","Principles of Econ","121","{'day': 'Mo', 'end': '10:00', 'location': 'SC 184', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 184', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 184', 'start': '09:05'}","False","False","D","3","","","C","19973","Research","1997"
"0000022305","1.0","0000000259","ECON","24","","","","Xun Pomponio","","S","100","30","Principles of Econ","121","{'day': 'Tu', 'end': '11:00', 'location': 'M 11', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 11', 'start': '09:35'}","False","False","E","3","","","C","19973","Research","1997"
"0000022306","1.0","0000000260","ECON","14","","","","Steve Soderlind","","S","200","30","Analytical Principles","221","{'day': 'Mo', 'end': '08:55', 'location': 'H 413', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'H 413', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'H 413', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022307","1.0","0000001573","ECON","21","","","","Mary Ann Emery","","S","200","30","Principles of Acct","225","{'day': 'Mo', 'end': '11:40', 'location': 'H 307', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 307', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 307', 'start': '10:45'}","False","False","A","3","","","O","19973","Research","1997"
"0000022308","1.0","0000001573","ECON","19","","","","Mary Ann Emery","","S","200","30","Principles of Acct","225","{'day': 'Mo', 'end': '12:45', 'location': 'M 11', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 11', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 11', 'start': '11:50'}","False","False","B","3","","","O","19973","Research","1997"
"0000022309","1.0","0000000264","ECON","20","","","","Rebecca Judge","","S","200","25","Economic Methods","233","{'day': 'Mo', 'end': '12:45', 'location': 'H 302', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'H 302', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'H 302', 'start': '11:50'}","False","False","","3","","","O","19973","Research","1997"
"0000022310","1.0","0000001586","ECON","15","","","","Richard Goedde","","S","200","25","Managerial/Cost Acct","237","{'day': 'Tu', 'end': '13:10', 'location': 'H 302', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 302', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022311","1.0","0000000271","ECON","31","","","","Paul Wojick","","S","200","25","History Econ Thought","247","{'day': 'Mo', 'end': '12:45', 'location': 'L 577', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 577', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 577', 'start': '11:50'}","False","False","","3","","","C","19973","Research","1997"
"0000022312","1.0","0000000272","ECON","26","","","","Steve Soderlind","","S","200","25","Urban Economics","249","{'day': 'Mo', 'end': '11:40', 'location': 'H 301', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 301', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 301', 'start': '10:45'}","False","False","","3","","","C","19973","Research","1997"
"0000022313","1.0","0000001592","ECON","23","","","","Kathy C. Thomforde","","S","200","25","Marketing","250","{'day': 'Mo', 'end': '11:40', 'location': 'H 413', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 413', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 413', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022315","1.0","0000001597","ECON","13","","","","Mary Ann Emery","","S","200","25","Tax Accounting","258","{'day': 'Tu', 'end': '11:00', 'location': 'M 15', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 15', 'start': '09:35'}","False","False","","3","","","O","19973","Research","1997"
"0000022316","1.0","0000000274","ECON","24","","","","Mark Pernecky","","S","200","25","Macroeconomic Theory","261","{'day': 'Mo', 'end': '14:55', 'location': 'H 317', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 317', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 317', 'start': '14:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022317","1.0","0000000274","ECON","25","","","","Mark Pernecky","","S","200","25","Macroeconomic Theory","261","{'day': 'Mo', 'end': '13:50', 'location': 'H 413', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'H 413', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'H 413', 'start': '12:55'}","False","False","B","3","","","C","19973","Research","1997"
"0000022318","1.0","0000000275","ECON","22","","","","Edward David Emery","","S","200","25","Microeconomic Theory","262","{'day': 'Mo', 'end': '08:55', 'location': 'H 302', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'H 302', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'H 302', 'start': '08:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022319","1.0","0000000275","ECON","26","","","","Edward David Emery","","S","200","25","Microeconomic Theory","262","{'day': 'Mo', 'end': '10:00', 'location': 'H 302', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 302', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 302', 'start': '09:05'}","False","False","B","3","","","C","19973","Research","1997"
"0000022320","1.0","0000001602","ECON","20","","","","Richard Goedde","","S","200","25","Corporate Finance","281","{'day': 'Tu', 'end': '14:45', 'location': 'H 302', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 302', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022321","1.0","0000000276","ECON","1","","","","Richard Goedde","","S","200","999","Academic Internship","294","","True","False","","3","","","O","19973","Research","1997"
"0000022322","1.0","0000000276","ECON","1","","","","Mary Ann Emery","","S","200","999","Academic Internship","294","","True","False","A","3","","","O","19973","Research","1997"
