"clbid","credits","crsid","department","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","section","semester","status","term","type","year"
"0000007666","1.0","0000000106","BIO","23","8","0","14","1","NSC;NSL","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cell Bio & Genetics","","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","F","1","C","20041","Research","2004"
"0000007667","1.0","0000000106","BIO","26","7","2","13","4","NSC;NSL","Kandl, Kim A.","{'fsnum': '13100', 'name': 'Kandl, Kim A.'}","100","24","","","","","Cell Bio & Genetics","","125","{'day': 'Mo', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 278', 'start': '10:45'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 273', 'start': '23:45'}","False","G","1","C","20041","Research","2004"
"0000007668","1.0","0000000106","BIO","24","10","0","12","2","NSC;NSL","Hoft, Nicole R.","{'fsnum': '16665', 'name': 'Hoft, Nicole R.'}","100","24","","","","","Cell Bio & Genetics","","125","{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 278', 'start': '09:30'};{'day': 'We', 'end': '17:30', 'location': 'SC 273', 'start': '15:00'}","False","H","1","C","20041","Research","2004"
"0000007669","1.0","0000000106","BIO","25","16","1","8","0","NSC;NSL","Hoft, Nicole R.","{'fsnum': '16665', 'name': 'Hoft, Nicole R.'}","100","24","","","","","Cell Bio & Genetics","","125","{'day': 'Fr', 'end': '16:30', 'location': 'SC 273', 'start': '14:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 278', 'start': '09:30'}","False","I","1","C","20041","Research","2004"
"0000007670","1.0","0000000106","BIO","24","16","0","6","2","NSC;NSL","Hoft, Nicole R.","{'fsnum': '16665', 'name': 'Hoft, Nicole R.'}","100","24","","","","","Cell Bio & Genetics","","125","{'day': 'Tu', 'end': '11:00', 'location': 'SC 278', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 278', 'start': '09:30'};{'day': 'We', 'end': '14:20', 'location': 'SC 273', 'start': '23:50'}","False","J","1","C","20041","Research","2004"
"0000007671","1.0","0000000122","BIO","21","0","11","2","8","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","22","","","","","Intermediate Genetics","","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 211', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000007672","1.0","0000000122","BIO","19","0","15","1","3","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","22","","","","","Intermediate Genetics","","233","{'day': 'Mo', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 280', 'start': '10:45'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 211', 'start': '13:20'}","False","B","1","C","20041","Research","2004"
"0000007673","1.0","0000000122","BIO","19","0","6","10","3","","Rutherford, Robert","{'fsnum': '15752', 'name': 'Rutherford, Robert'}","200","22","","","","","Intermediate Genetics","","233","{'day': 'Tu', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 280', 'start': '09:30'};{'day': 'We', 'end': '14:50', 'location': 'SC 211', 'start': '23:50'}","False","C","1","O","20041","Research","2004"
"0000007674","1.0","0000000122","BIO","22","1","17","1","3","","Rutherford, Robert","{'fsnum': '15752', 'name': 'Rutherford, Robert'}","200","22","","","","","Intermediate Genetics","","233","{'day': 'Tu', 'end': '11:00', 'location': 'SC 280', 'start': '09:35'};{'day': 'Th', 'end': '17:15', 'location': 'SC 211', 'start': '14:15'};{'day': 'Th', 'end': '10:50', 'location': 'SC 280', 'start': '09:30'}","False","D","1","C","20041","Research","2004"
"0000007675","1.0","0000000126","BIO","29","0","13","1","15","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","22","","","","","Human Anatomy & Physiol","","243","{'day': 'Mo', 'end': '15:55', 'location': 'SC 253', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000007676","1.0","0000000126","BIO","24","0","10","3","11","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","22","","","","","Human Anatomy & Physiol","","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '11:00', 'location': 'SC 253', 'start': '08:00'}","False","B","1","C","20041","Research","2004"
"0000007677","1.0","0000000126","BIO","26","0","13","6","7","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","22","","","","","Human Anatomy & Physiol","","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 253', 'start': '13:20'}","False","C","1","C","20041","Research","2004"
"0000007678","1.0","0000000126","BIO","22","0","11","4","7","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","22","","","","","Human Anatomy & Physiol","","243","{'day': 'Mo', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 280', 'start': '08:00'};{'day': 'We', 'end': '13:45', 'location': 'SC 253', 'start': '22:45'}","False","D","1","C","20041","Research","2004"
"0000007679","1.0","0000000128","BIO","11","0","3","2","6","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","200","12","","","","","Animal Physiology","","247","{'day': 'Tu', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'SC 278', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000007680","1.0","0000000128","BIO","9","0","3","1","5","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","200","12","","","","","Animal Physiology","","247","{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'SC 278', 'start': '08:00'};{'day': 'We', 'end': '15:55', 'location': 'SC 269', 'start': '12:55'}","False","B","1","O","20041","Research","2004"
"0000007681","1.0","0000000128","BIO","12","0","5","4","3","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","200","12","","","","","Animal Physiology","","247","{'day': 'Tu', 'end': '09:25', 'location': 'SC 278', 'start': '08:00'};{'day': 'Th', 'end': '16:20', 'location': 'SC 269', 'start': '13:20'};{'day': 'Th', 'end': '09:20', 'location': 'SC 278', 'start': '08:00'}","False","C","1","C","20041","Research","2004"
"0000007682","1.0","0000000130","BIO","13","1","6","2","4","WRI","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","16","","","","","Invertebrate Zoology","","248","{'day': 'Tu', 'end': '11:00', 'location': 'SC 274', 'start': '09:35'};{'day': 'Th', 'end': '17:15', 'location': 'SC 229', 'start': '14:15'};{'day': 'Th', 'end': '10:50', 'location': 'SC 274', 'start': '09:30'}","False","","1","O","20041","Research","2004"
"0000007683","1.0","0000000136","BIO","8","0","3","0","5","WRI","Hill, Jason D.","{'fsnum': '15716', 'name': 'Hill, Jason D.'}","200","18","","","","","Plant Morphology","","252","{'day': 'Mo', 'end': '08:55', 'location': 'SC 274', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 274', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 274', 'start': '08:00'};{'day': 'Tu', 'end': '16:20', 'location': 'SC 227', 'start': '13:20'}","False","","1","O","20041","Research","2004"
"0000007684","1.0","0000000139","BIO","15","0","9","0","6","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","18","","","","","Ecological Principles","","261","{'day': 'Mo', 'end': '15:55', 'location': 'SC 248', 'start': '12:55'};{'day': 'Mo', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'}","False","A","1","C","20041","Research","2004"
"0000007685","1.0","0000000139","BIO","17","1","1","8","7","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","18","","","","","Ecological Principles","","261","{'day': 'Mo', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'We', 'end': '15:55', 'location': 'SC 248', 'start': '12:55'}","False","B","1","C","20041","Research","2004"
"0000007686","1.0","0000000139","BIO","16","0","5","9","2","NSC;NSL","Angell, Diane K.","{'fsnum': '256', 'name': 'Angell, Diane K.'}","200","18","","","","","Ecological Principles","","261","{'day': 'Mo', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 501', 'start': '08:00'};{'day': 'Th', 'end': '11:00', 'location': 'SC 248', 'start': '08:00'}","False","C","1","C","20041","Research","2004"
"0000007687","1.0","0000000144","BIO","6","0","3","0","3","WRI","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","0","0","0","0","IS in India","","271","","False","","1","O","20041","Research","2004"
"0000007688","1.0","0000000145","BIO","6","0","3","0","3","","Staff","{'fsnum': '', 'name': 'Staff'}","200","0","0","0","0","0","IS in India","","272","","False","","1","C","20041","Research","2004"
"0000007689","0.25","0000000152","BIO","10","0","5","1","4","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","200","12","","","","","Top: Neuro/Disease","","291","{'day': 'Mo', 'end': '20:30', 'location': 'SC 210', 'start': '19:00'}","False","","1","O","20041","Topic","2004"
"0000007690","1.0","0000000153","BIO","1","0","0","0","1","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","200","","","","","","Academic Internship","","294","","True","","1","O","20041","Research","2004"
"0000007691","1.0","0000000154","BIO","8","0","0","0","8","","Kermott, Louis Henry","{'fsnum': '4284', 'name': 'Kermott, Louis Henry'}","200","","","","","","IS/Human Gross Anat","","298","","False","","1","O","20041","Research","2004"
"0000007692","1.0","0000000154","BIO","1","0","0","0","1","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","200","","","","","","IS/Pediatric Eye Care","","298","","False","A","1","O","20041","Research","2004"
"0000007693","1.0","0000000154","BIO","1","0","1","0","0","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","200","","","","","","IS/Women's Health","","298","","False","B","1","O","20041","Research","2004"
"0000007694","1.0","0000000154","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","C","1","O","20041","Research","2004"
"0000007695","1.0","0000000154","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","D","1","O","20041","Research","2004"
"0000007696","1.0","0000000156","BIO","0","0","0","0","0","WRI","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","0","0","0","0","IR in India","","321","","False","","1","O","20041","Research","2004"
"0000007697","1.0","0000000157","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","0","0","0","0","0","IR in India","","322","","False","","1","O","20041","Research","2004"
"0000007698","1.0","0000000158","BIO","10","0","2","0","8","WRI","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","300","16","","","","","Cell Physiology","","341","{'day': 'Mo', 'end': '10:00', 'location': 'SC 274', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'SC 274', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 274', 'start': '09:05'};{'day': 'Th', 'end': '16:20', 'location': 'SC 263', 'start': '13:20'}","False","","1","O","20041","Research","2004"
"0000007699","1.0","0000000161","BIO","8","0","2","0","6","ORC;WRI","Shea, Kathleen L.","{'fsnum': '7450', 'name': 'Shea, Kathleen L.'}","300","10","","","","","Field Ecology","","371","{'day': 'Tu', 'end': '14:20', 'location': 'SC 110', 'start': '13:20'};{'day': 'Tu', 'end': '17:30', 'location': 'SC 248', 'start': '14:30'};{'day': 'Th', 'end': '16:05', 'location': 'SC 210', 'start': '14:15'}","False","","1","O","20041","Research","2004"
"0000007700","1.0","0000000166","BIO","13","0","0","0","13","WRI","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","300","12","","","","","Immunology","","382","{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 210', 'start': '13:00'}","False","A","1","C","20041","Research","2004"
"0000007701","1.0","0000000166","BIO","14","0","0","0","14","WRI","Johnson, Theodore","{'fsnum': '4110', 'name': 'Johnson, Theodore'}","300","12","","","","","Immunology","","382","{'day': 'Mo', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 274', 'start': '10:45'};{'day': 'We', 'end': '16:00', 'location': 'SC 210', 'start': '14:00'}","False","B","1","C","20041","Research","2004"
"0000007702","1.0","0000000174","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","1","O","20041","Research","2004"
"0000007703","1.0","0000000175","BIO","1","0","1","0","0","","Henry, Mary C.","{'fsnum': '13155', 'name': 'Henry, Mary C.'}","300","","","","","","IR/Learning in Flies","","398","","False","","1","O","20041","Research","2004"
"0000007704","1.0","0000000175","BIO","1","0","1","0","0","","Swift, Michael","{'fsnum': '8210', 'name': 'Swift, Michael'}","300","","","","","","IR/Age/Growth Mussels","","398","","False","A","1","O","20041","Research","2004"
"0000007705","1.0","0000000175","BIO","1","0","0","0","1","","Porterfield, Jean C.","{'fsnum': '14015', 'name': 'Porterfield, Jean C.'}","300","","","","","","IR/MN Darter Genetics","","398","","False","B","1","O","20041","Research","2004"
"0000007706","1.0","0000000175","BIO","1","0","0","0","1","","Walter, Anne","{'fsnum': '8876', 'name': 'Walter, Anne'}","300","","","","","","IR/Probing Membranes","","398","","False","C","1","O","20041","Research","2004"
"0000007707","1.0","0000000175","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","D","1","O","20041","Research","2004"
"0000007708","1.0","0000000175","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","E","1","O","20041","Research","2004"
"0000007709","1.0","0000000175","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","F","1","O","20041","Research","2004"
"0000007710","1.0","0000000175","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","G","1","O","20041","Research","2004"
"0000007711","1.0","0000000175","BIO","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","H","1","O","20041","Research","2004"
"0000007716","1.0","0000000187","CHEM","67","48","2","14","3","NSC;NSL","Watson, Anthony T.","{'fsnum': '16643', 'name': 'Watson, Anthony T.'}","100","72","","","","","General Chemistry","","121","{'day': 'Mo', 'end': '11:40', 'location': 'SC 282', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'SC 282', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'SC 282', 'start': '10:45'}","False","","1","O","20041","Research","2004"
"0000007717","","0000000188","CHEM","0","0","0","0","0","","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","100","21","","","","","Gen Chemistry/Lab","","121","{'day': 'Mo', 'end': '17:00', 'location': 'SC 371', 'start': '14:00'}","False","A","1","C","20041","Lab","2004"
"0000007718","","0000000188","CHEM","0","0","0","0","0","","Watson, Anthony T.","{'fsnum': '16643', 'name': 'Watson, Anthony T.'}","100","21","","","","","Gen Chemistry/Lab","","121","{'day': 'Tu', 'end': '11:00', 'location': 'SC 371', 'start': '08:00'}","False","C","1","C","20041","Lab","2004"
"0000007719","","0000000188","CHEM","0","0","0","0","0","","Jackson, Paul T.","{'fsnum': '3644', 'name': 'Jackson, Paul T.'}","100","21","","","","","Gen Chemistry/Lab","","121","{'day': 'Tu', 'end': '14:45', 'location': 'SC 371', 'start': '23:45'}","False","D","1","C","20041","Lab","2004"
"0000007720","1.0","0000000190","CHEM","10","2","3","5","0","NSC;NSL","Walczak, Mary","{'fsnum': '8868', 'name': 'Walczak, Mary'}","100","24","","","","","A Matter of Environ","","124","{'day': 'Tu', 'end': '11:00', 'location': 'SC 378', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'SC 378', 'start': '09:30'};{'day': 'We', 'end': '16:00', 'location': 'SC 371', 'start': '13:00'}","False","","1","O","20041","Research","2004"
"0000007721","1.0","0000000192","CHEM","53","41","5","4","3","NSC;NSL","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","100","55","","","","","Struct Chem & Equilib","","125","{'day': 'Mo', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'SC 282', 'start': '08:00'}","False","A","1","O","20041","Research","2004"
